company_name,job_description,job_link,job_location,job_posted,job_salary,job_title,posted_website
LegUp Computing,"Knowledge of machine learning models and experience in using ML frameworks (TensorFlow, Caffe, Theano) is a strong asset.",https://www.workopolis.com/job/uqJpAybqlDjqYIU1b7u35wmibXbpvX574jMqyqdZ_3Js6LOQWWsmeQ?q=machine+learning,"Toronto, ON",N/A,N/A,HLS Design Engineer,www.workopolis.com
BioSymetrics Inc.,"At BioSymetrics, our mission is to develop leading Machine Learning technology to serve customers and corporate partners in healthcare, life sciences,…",https://www.workopolis.com/job/Kd9pbvK7Prp4rLSAD7yVWDfvhXD88D12aVt_Lp-XKrxn7JPeJ-EINw?q=machine+learning,"Toronto, ON",Today,N/A,Solution Architect,www.workopolis.com
Equitable Bank,Knowledge of machine learning methods is an asset. Equitable Bank manages over $34 billion in assets and is a wholly-owned subsidiary of Equitable Group Inc.,https://www.workopolis.com/job/VDQ6bXU-zfEJ4nHhLp1uQJ1cOegVmWQwkRNEAbE72_UV52vYXBD40Q?q=machine+learning,"Toronto, ON",N/A,N/A,"Director, Model Development",www.workopolis.com
RPS Real Property Solutions Limited,"Create and utilize appropriate modeling techniques from forecasting, optimization, predictive models and other Machine Learning techniques.",https://www.workopolis.com/job/wF9_8u_PPtj95eWwvSZUDfzp-r8TzqkVdSkOL-MrZp_56w-ApL8ETQ?q=machine+learning,"Toronto, ON",11d,N/A,"Senior Analyst, Data & Analytics",www.workopolis.com
MindBeacon,"We embrace accountability, transparency, and continuous learning. Founded by clinical and technology innovators, BEACON leverages existing and emerging cloud…",https://www.workopolis.com/job/ZYyqROJ79J8LitZIJSLEx0w32GHeS5O8bQHVvahC2aVAwAtkt1TUow?q=machine+learning,"Toronto, ON",Today,N/A,Coordinator - Sales & Customer Reporting,www.workopolis.com
"DTC Industrial Sales, Ltd.","Along with our tube bending and fully equipped machine shop; DTC Fluid Power is currently recruiting for a Hydraulic Hose Assembler for their East Toronto,…",https://www.workopolis.com/job/dvvw9StwwPkdmoESN25LgcOk9SzFbbiraQtPHpCln1aZVYwGQRi39w?q=machine+learning,"Scarborough, ON",1d,N/A,Hydraulic Hose Assembler,www.workopolis.com
Paymentus,"Machine Learning powering user interfaces, or other AI and ML project experience. The client leads the North American marketplace in electronic bill payment…",https://www.workopolis.com/job/UGkM2X6NyyzplifPfDmio7GPtkpOSTr_LJYSKnxxRtDnOodsdelvsA?q=machine+learning,"Richmond Hill, ON",10d,N/A,Enterprise Architect,www.workopolis.com
Appnovation Technologies,"The technology department is focused on delivering software solutions that enable rich consumer experiences, from mobile and web applications to advanced…",https://www.workopolis.com/job/l9vHd481EejD8ufTNIsjuhY8-XFaWDNTEL6Nn4mUXy1lcxVxAf3VtA?q=machine+learning,"Toronto, ON",N/A,N/A,Solutions Architect (Drupal),www.workopolis.com
Triangle Physiotherapy Group of Clinics,"~ state-of-the-art facility with use of laser & Shockwave machines. ~ A culture that encourages learning, collaboration & fun & is diverse & inclusive.",https://www.workopolis.com/job/ZnWJ8TP9TApEyyXi8w_CyqFjho4Zzx1F9i3pujEminbYnPev9HBQtQ?q=machine+learning,"North York, ON",N/A,N/A,Chiropractor,www.workopolis.com
Birdseye Solutions,"Experience with visual AI and machine learning. Since 2011, Birdseye Security Solutions has been on a mission to reduce crime across North America.",https://www.workopolis.com/job/kbDlSpcw9ywJ3xW3ehmsg6G3VWGm2xOKQh8NERI7Eou6wA0N4gE3Hg?q=machine+learning,"Toronto, ON",N/A,N/A,IT Director,www.workopolis.com
Rules Cube,"The Rules Cube Engineering team is working towards disrupting the fintech, enterprise and personal finance space by leveraging AI and machine learning to…",https://www.workopolis.com/job/FZJUa3xgt3ON9LKZKK65x4dW84wq-4341TcUFpt5F4rqXpYiMSWeSw?q=machine+learning,"Toronto, ON",N/A,N/A,Front End Web Developer (JavaScript / React),www.workopolis.com
Myant,In-depth technical knowledge and experience in machine learning algorithms and big data analysis is highly preferred. Knowledge with C is a plus.,https://www.workopolis.com/job/Ws7s8ZW3n-F1La66YG8kWtjUAM4qTMDzsxu--nTJ-tEreOIy6tB2GA?q=machine+learning,"Toronto, ON",Today,N/A,Big Data and AI Analyst,www.workopolis.com
fgf brands,Commitment to learning and development. We’re a naan traditional company…. What is the recipe for a great career at FGF? FGF is not for everybody.,https://www.workopolis.com/job/RcNCUuE0JaHFGnP68EeO7aOlzyLgZPiZ-QTs-TfT2KQMur1AChBD-g?q=machine+learning,"Greater Toronto Area, ON",N/A,N/A,Forklift Operator,www.workopolis.com
Groq,"Our work spans hardware, software, and machine learning technology. Groq is a machine learning systems company building easy-to-use solutions for accelerating…",https://www.workopolis.com/job/ICS8zMQvcCLuPAo-lcDJu6xVb501lX9LdXw-_oxWq4H9u8e2kkQtOQ?q=machine+learning,"Toronto, ON",N/A,N/A,Compiler Engineer,www.workopolis.com
Mi9 Retail,A demonstrated dedication to continuous learning. Mi9 cloud-based solutions incorporate the latest innovations in AI and machine learning to boost system…,https://www.workopolis.com/job/Bgjg2_9y6Njx3JuQpHzx-QutIHpfFN28__DoilOR4MEJ4V1ryTpjFg?q=machine+learning,"Toronto, ON",4d,N/A,Full Stack Software Engineer,www.workopolis.com
ABI Auto-Bake Industries Ltd.,"Ongoing on-the-job learning and development; With clients from all over the world, our machines have produced more than 50 million tons of baked goods!",https://www.workopolis.com/job/RUuVixnZq8hXCS3tQvF2j1CtJA3H-GMOpBHXkXQ2VZG4bYeaueL-cw?q=machine+learning,"Richmond Hill, ON",N/A,N/A,Receptionist & Administrative Assistant,www.workopolis.com
Juno College,"And continuously improve the learning experience using feedback. You have deep expertise in querying and programming languages (SQL, Python, R), experience with…",https://www.workopolis.com/job/RNTLPZLFFF9lvBd52EkS1sknO8MuPsDPs24QEkg3nNtNi8R5TE2r8Q?q=machine+learning,"Toronto, ON",Today,N/A,"Lead Educator, Data Science",www.workopolis.com
Hillsdale Investment Management Inc.,"Asset Pricing, Econometrics, or Machine Learning. We offer a unique, stimulating and entrepreneurial work environment with an exceptional opportunity for…",https://www.workopolis.com/job/Y4qdqnQ1eUErV1BvD1Xpu24x92RpYaWpVs1pq08P7dJA1H93M4JaaQ?q=machine+learning,"Toronto, ON",N/A,N/A,Quantitative Analyst/Senior Quantitative Analyst,www.workopolis.com
Hubba,We use a combination of machine learning and personal curation to match these retailers with their next best seller. Retail is at a turning point.,https://www.workopolis.com/job/8MGUhXPHl3IpHFuf_YXBJJY17ZMDn-C0KOkMlRXN_WSbZrYdhgYZww?q=machine+learning,"Toronto, ON",11d,N/A,Sr. Product Designer,www.workopolis.com
SomaDetect,Familiarity with machine learning and artificial intelligence concepts is a strong asset. Experience leading a research unit building algorithms such as machine…,https://www.workopolis.com/job/5eC3emkvTY_zdIsf2kALA6ARgIofOfZHs25SgZKntalwzmTx18Mt6g?q=machine+learning,"Toronto, ON",10d,N/A,Data Science Team Manager,www.workopolis.com
fgf brands,"Commitment to learning and development. Machine assembly, debugging, installation experience preferred. We’re a naan traditional company….",https://www.workopolis.com/job/GfL0twxwRyA__fRH5tz3INFnuTgablwoTr-kJPSepJ2KTRVnJ9o6tw?q=machine+learning,"Greater Toronto Area, ON",Today,N/A,Engineering Designer,www.workopolis.com
Irpinia Kitchens,"You would be learning from some of the most Skilled Painters, Assemblers, Cabinet Makers, Door Makers and CNC Operators in Canada with plenty of room to grow.",https://www.workopolis.com/job/9L0JR7I4X2Nmz6fZfe8pRbasonBcw87tD0BJkSIdtf5BMXHlBBqwOA?q=machine+learning,"Richmond Hill, ON",N/A,N/A,Cabinet Assembler - Custom Woodwork - Kitchen and Bath,www.workopolis.com
Tenstorrent,Develop machine learning graph compiler. Work closely with machine learning engineers to discover the hardware and software requirements of current and future…,https://www.workopolis.com/job/TVZVe_WbBphI9Trz53Z95BNm1ZIF8FhWigJlLWjHGtAixNKhBvadNA?q=machine+learning,"Toronto, ON",N/A,N/A,Software Engineer,www.workopolis.com
TuesdayAfternoon Media Inc.,Interest or experience in Machine Learning and Gamification of Learning: Maintain up-to-date knowledge of trends and technology in the fields of web development…,https://www.workopolis.com/job/pXRG-dAT2gBy6HTjHHK6_d-oLv3N3QVcuaO1wWVtKy7TjtyfBTZPTA?q=machine+learning,"Toronto, ON",11d,N/A,Front End Web Designer / Developer (6-month contract),www.workopolis.com
Aztec Hydraulics Inc.,Aztec is looking for Welder/Pipefitter for our growing Machine Shop Operation. Aztec Hydraulics is an industry-leading provider of hydraulic parts and service…,https://www.workopolis.com/job/3AGVh05KDCa2lFc7C4Zndi7GoCkMnjRsDcXwCwQ7bgh6idbNVnZgdg?q=machine+learning,"Mississauga, ON",N/A,N/A,Welder,www.workopolis.com
Puzzle Cats,"Experience with data pipelines, big data, machine learning and real time systems preferred. About the Software Engineer position.",https://www.workopolis.com/job/w8CkVwl5QgS2jHA1Oq10fGhszbBsmzk6za_dwtLXK2xTHfKORjRw6w?q=machine+learning,"Toronto, ON",N/A,N/A,Software Engineer,www.workopolis.com
Sodatone,"Using deep learning, predictive modelling, and our ever-growing database of billions of data points, we're developing algorithms that use social, streaming, and…",https://www.workopolis.com/job/d5SJRA5qCx3Ajz8YAishMgqIAYt1ZX8RHJFRGRZAPnNbbxWNHXXi-g?q=machine+learning,"Toronto, ON",N/A,N/A,Software Engineer,www.workopolis.com
Homewise Solutions Inc.,Experience and/or interest in AI/Machine learning is a bonus. Homewise is a fast-growing startup that is changing the face of home buying in Canada by…,https://www.workopolis.com/job/vlLzung-n-N_68NAoLb6ebujv_d3GL7oT8RNi6VndMXemKUHiXDOig?q=machine+learning,"Toronto, ON",4d,N/A,Full Stack Developer,www.workopolis.com
fgf brands,"Commitment to learning and development. Experience with drill press, grinder, saws, and all other machine shop tools. We’re a naan traditional company….",https://www.workopolis.com/job/0iZ6HMlkUxzOmKI1Z3cDyptsI33686K6e3FI7Q4EZbFxsKZC0p03XQ?q=machine+learning,"Greater Toronto Area, ON",N/A,N/A,Maintenance Mechanic,www.workopolis.com
Equitable Bank,Knowledge of machine learning methods is an asset. Equitable Bank manages over $34 billion in assets and is a wholly-owned subsidiary of Equitable Group Inc.,https://www.workopolis.com/job/w6egIGtIl-76Yz2yiCua-14LZpMFIC-J-OYlYGN6bQp2uXfNw7R58A?q=machine+learning,"Toronto, ON",5d,N/A,"Model Development Manager, AIRB (6-month contract)",www.workopolis.com
Rules Cube,"The Rules Cube Engineering team is working towards disrupting the fintech, enterprise and personal finance space by leveraging AI and machine learning to…",https://www.workopolis.com/job/1WFUsA2B9xdrHX2mM4StD2ULzaB6OJsBKL9avTxYX7B1_2qkraeZFw?q=machine+learning,"Toronto, ON",8d,N/A,Android Developer,www.workopolis.com
Printful,Work as a team with other operators to ensure machines are running efficiently during your shift. Multi-task with 2 to 4 machines while maintaining high…,https://www.workopolis.com/job/ohEM7jUHPjgQ5tEXIhXrF4pXu3-XhZRCba0xeHV145wwAlyISSk8Qw?q=machine+learning,"Mississauga, ON",N/A,N/A,Apparel Printer - DTG,www.workopolis.com
INDUS.AI,"Any Machine Learning/Computer Vision knowledge. To “Build with Confidence”, INDUS.AI works with owners, builders, and general contractors to deliver data and…",https://www.workopolis.com/job/MAC3bcgipkQFld2EnN9CjGgOzMwetvJwxIwu4U-GWvil98FEiSMa0g?q=machine+learning,"Toronto, ON",N/A,N/A,Full Stack Developer,www.workopolis.com
Sporting Life,Babolat and Eketlon stringing machines. Familiarity with Wintersteiger ski tuning machines; Access to the best brands and vendors including training and…,https://www.workopolis.com/job/SIVZA87iOBKV33pBPjVBTMUWUQWXX47vRQH09NNj0qdTRSYlevWc2g?q=machine+learning,"Toronto, ON",N/A,N/A,Service Shop Manager - Sherway Gardens,www.workopolis.com
Equitable Bank,Knowledge of machine learning methods is an asset. Equitable Bank manages over $34 billion in assets and is a wholly-owned subsidiary of Equitable Group Inc.,https://www.workopolis.com/job/u2dczisyYNaatFNYdQS2TnLkmFEj8TCu-dQ_vkwAI0jyldezxYHeow?q=machine+learning,"Toronto, ON",5d,N/A,"Model Development Manager, ICAAP (9-month contract)",www.workopolis.com
Kaiju Capital Management Limited,"It is a fully-remote small- to medium-sized company and has experienced significant growth in the last 8-12 months, especially in the Technology and AI /…",https://www.workopolis.com/job/tiQrnEMo5aYNuh7OTCmTPPk_GaG9Q14Z-15bxxJssCYqfyQ4IQrpJA?q=machine+learning,"Toronto, ON",N/A,N/A,DevOps Manager,www.workopolis.com
Next Pathway Inc.,"With deep exposure to AI, Machine Learning and Robotic Process Automation, our team members have opportunities to be trailblazers in the technology space.",https://www.workopolis.com/job/imwGd-dwh2CMbr1Yx8AIDSrRz8EcFS6FewYPWv7ancs_uvhTU0mKkA?q=machine+learning,"Toronto, ON",9d,N/A,Senior TSYS Data Architect,www.workopolis.com
Kinaxis,"There will also be exciting greenfield work coming up with building out new dashboard tools for our Machine Learning Platform. Our office in Toronto, Canada.",https://www.workopolis.com/job/92qjTuqve5yKXrISF8lr_z5lgE8I1wBipwcdBEwi-yEYTxJEiSHoNw?q=machine+learning,"Toronto, ON",3d,N/A,Java Full Stack Developer,www.workopolis.com
Appnovation Technologies,"The technology department is focused on delivering software solutions that enable rich consumer experiences, from mobile and web applications to advanced…",https://www.workopolis.com/job/iDcfjX10d56T2SLqWBeVRhPTMCYN1FGDx3Dxx4XswyG62qrvl1KOyw?q=machine+learning,"Toronto, ON",N/A,N/A,Full Stack Developer,www.workopolis.com
Samco Machinery,"Developing machine learning algorithms for preventative maintenance, machine monitoring, predictive analytics etc. Could be the right company for you!",https://www.workopolis.com/job/NjMq7GOXa_0NzwhyqgYGG6EW_bWEvGJiGsEXBw9PUmFUPf_dAAJfyQ?q=machine+learning,"Scarborough, ON",N/A,N/A,Controls Development Engineer,www.workopolis.com
"IAC Group, International Automotive Components Canada","Enjoy the challenge of learning new skills and/or implementing new ideas. Create, Mark and Release Standard Annual Costing according to the budget model machine…",https://www.workopolis.com/job/Tmzf90YbHEABZj68SMMbQj94t4uBXYveY3GtivQHIoMW1GKeSE18fw?q=machine+learning,"Concord, ON",N/A,N/A,Cost Accountant,www.workopolis.com
CGX Medical Inc - Creating Generation Next,"AI and Machine Learning/Deep Learning, IoT experience is desireable. We are looking to hire immediately at least one full-time Web Developer to join our…",https://www.workopolis.com/job/uzQDaM_UiP_2f_KNemKxZfOQ5B7a1RTcpcQj6_ex_06HMfWoh0vrrw?q=machine+learning,"Mississauga, ON",1d,N/A,Web Developer,www.workopolis.com
Fathom,Interest in machine learning and/or healthcare. Experience with devops in support of machine learning. Develop internal tools that make our machine learning and…,https://www.workopolis.com/job/cfP6gGInFH63wdORT5MwzkoPnkwXHdax9StI-j5Rghye18Tswpns1w?q=machine+learning,"Toronto, ON",N/A,N/A,"Software Engineer, Infrastructure",www.workopolis.com
"Alphabyte Solutions, Inc.","We ensure that we keep up with the times, and as the Data industry makes the transition from Big Data Analytics to Artificial Intelligence and Machine Learning …",https://www.workopolis.com/job/F0UwH_AvD-7PQupJvZr_grzUroYxQnx3XcauRvJMwPKmCkVzRgftqg?q=machine+learning,"Vaughan, ON",N/A,N/A,Junior .Net Developer,www.workopolis.com
VLS Group Inc.,Continuous learning of new technologies as required. Design and execute test plans/procedures to verify reliability and machine safety.,https://www.workopolis.com/job/5lYDvoidLWAD7AFNc8X-3tzAhXUQ_4tfFDGFX_pkK_5a6ed6n768xw?q=machine+learning,"Vaughan, ON",4d,N/A,Controls Systems Designer,www.workopolis.com
Hire Results Ltd.,"Excellent team culture and learning environment. Develop the manufacturing plan including resource designation, best machine practices, special tooling, order…",https://www.workopolis.com/job/K0lCJfXRWOCnOT5RJwgInlQ9_820I6yIRqWJaFszxPe7fJtcN7HIWA?q=machine+learning,"Greater Toronto Area, ON",N/A,N/A,Sr. Manufacturing Engineer,www.workopolis.com
Pet Valu,"Experience with the selection of and implementation of sales modelling platforms, including experience developing ensemble or machine learning models.",https://www.workopolis.com/job/59JbHE0owAqrvIBFtiVL9CSx9ZZNRHHuPLIUT1o3IoY88v8zWrI9kA?q=machine+learning,"Markham, ON",N/A,N/A,"Vice President, Real Estate & Construction",www.workopolis.com
Pure Storage,"The world is experiencing a revolution driven by next-generation technology like AI, machine learning, virtual reality, quantum computing, and self-driving cars…",https://www.workopolis.com/job/Y7DPRExw_SK5Gx1Zk76WsktfEaNp0n0801TDax5Qlv9WSBUlTBjLXQ?q=machine+learning,"Toronto, ON",N/A,N/A,"Account Executive, Enterprise",www.workopolis.com
Myant,Solid understanding of machine learning/deep learning techniques. Work with the team to use machine learning techniques in designing extremely robust and real…,https://www.workopolis.com/job/NqUdrkssxpvn1nHefcOwSOJc0vwQSRBcnENQUqhRbry_fx2FI8Oj3w?q=machine+learning,"Toronto, ON",N/A,N/A,R&D Biomedical Signal Processing Engineer,www.workopolis.com
Kinaxis,"There will also be exciting greenfield work coming up with building out new dashboard tools for our Machine Learning Platform. Our office in Toronto, Canada.",https://www.workopolis.com/job/ngwAyb3URPd6B4WimbLrY7a-0NvSh0XKFIFVlGjDNLNDWyg_eQ3fKA?q=machine+learning,"Toronto, ON",N/A,N/A,Principal App Developer,www.workopolis.com
BDO,"If you have experience with Angular, React, Python, Microsoft Cognitive Services, Microsoft Cognitive Toolkit, Deep Learning, Artificial Intelligence and…",https://www.workopolis.com/job/jD_3x9QsUxwFm6r2khCKy_eXX4r1BF0B9_BZrziGHlviJNN17fPYIA?q=machine+learning,"Toronto, ON",N/A,N/A,Software Developer,www.workopolis.com
Wysdom.AI,You have Machine Learning / NLP experience (nice to have). Wysdom is a mature full-stack virtual assistant platform that uses machine intelligence for cognitive…,https://www.workopolis.com/job/DXd6tqhiCF2XRnzla1dF4oiHNmg0PiQo4N_eHMTjNITl7zNRhqmT7Q?q=machine+learning,"Richmond Hill, ON",N/A,N/A,Intermediate Java Developer,www.workopolis.com
CPP Investments,"Specifically, in applying AI and Machine Learning to create new business models, launch new products, disrupt existing operating models. In this role, you will:",https://www.workopolis.com/job/RHIEuF7tVVAfyXOHPSh8G9Hk6Qms8cIrbV4OuLOW6uKwQMWW4AqyFg?q=machine+learning,"Toronto, ON",N/A,N/A,"Managing Director, Head of Alpha Generation Lab",www.workopolis.com
Tenstorrent,Understanding of machine learning concepts and familiarity with popular machine learning frameworks and models. ML processor bring-up and validation.,https://www.workopolis.com/job/rmBnssHU2UmL7r3Sdh1qb8LVzHWIR0MA7ymtv1rEEAYFqd3B5krfNA?q=machine+learning,"Toronto, ON",N/A,N/A,System Engineer,www.workopolis.com
Univeris Corp,"The Senior DevOps Engineer will engage in continuous learning to stay on top of virtualization, containerization, cloud computing, and emerging technologies…",https://www.workopolis.com/job/lVYVWoKW3Nkc9QqRx8AV9oB4d2jDwVxN1Ew_Yz1jMZNZRiRFgs4YNA?q=machine+learning,"Toronto, ON",N/A,N/A,Senior DevOps Engineer,www.workopolis.com
Printful,You will perform tasks related to machine maintenance to ensure a safe and productive working environment. You are committed to learning the latest and greatest…,https://www.workopolis.com/job/G5d4Qlmb7qxbLbi8Wi3D2ShopHeUhjQy8hv6le8ya4HqSL89JwlZjw?q=machine+learning,"Mississauga, ON",N/A,N/A,Maintenance Apprentice - Embroidery and Apparel,www.workopolis.com
Fathom,"Interest in machine learning and/or healthcare. We're on a mission to understand and structure the world's medical data, starting by making sense of the…",https://www.workopolis.com/job/XUM1zqbGLc_mSQ1UZKAdWyhW01Z_q6lfzzrDLadRprOUn-PSgB3LmA?q=machine+learning,"Toronto, ON",N/A,N/A,"Software Engineer, Security",www.workopolis.com
Ricoh Canada,"Yesterday, that meant creating the first office fax machine, enabling people to work smarter, better and faster than ever before.",https://www.workopolis.com/job/1CdcBJ13VXceIWesyxuROTdatj2a4cjNj6MuCtWHCAG0w7i0fvexTg?q=machine+learning,"Mississauga, ON",2d,N/A,Accountant,www.workopolis.com
AstraNorth,A -wide platform that guides consultantsthrough every step to execute an engagement while surfacing allour standardization and automation assets at the right…,https://www.workopolis.com/job/tXuBF2OjdNggRY23UVobF2jTy32QPVxZXcqFidmh2qqwcbjmWYbr3w?q=machine+learning,"Toronto, ON",4d,N/A,Sr. Solution Architect – Enterprise Applications,www.workopolis.com
Twenty Billion Neurons,"Degree in Computer Science, Machine Learning and/or Artificial Intelligence and in a co-op program. Some understanding of deep learning concepts:",https://www.workopolis.com/job/YsaR_xYRXrvV9oPgV7VOJ93yGC1nP0z9C1-gv9SeWCX9_OYsxqXetQ?q=machine+learning,"Toronto, ON",N/A,N/A,Mobile Device A.I. Engineer (co-op),www.workopolis.com
Noranco,Monitor oil levels of machine; Keep machine and tools in condition. Work is performed in a machine shop environment; Indicate position of the fixture and parts.,https://www.workopolis.com/job/X5CWIwZz9b9qaIAA10DRoovHQt_9s76JQ5LrPkLEnbkM-ulZoFUWew?q=machine+learning,"Vaughan, ON",N/A,N/A,CNC Apprentice,www.workopolis.com
BDO,"Robotic Process Automation, Machine Learning, Artificial Intelligence, Knowledge Management, Information Management. How do we define success for your role?",https://www.workopolis.com/job/a5q63qLZnFYfQ5fDZVfMs7_ngvLhDSCLshNhQi5CXViWZIWVOr71ig?q=machine+learning,"Toronto, ON",7d,N/A,"Manager, Modern Workplace Technology Consulting (Office 365 / Microsoft 365, SharePoint, ECM and Collaboration)",www.workopolis.com
Interaptix Augmented Reality,"Interaptix builds industrial AR solutions for numerous high-profile clients, working at the intersection of mixed reality, HCI, machine learning, and computer…",https://www.workopolis.com/job/7xIXlib6Ptds4lXxy8dh0asGO-enFM7xwWRMk0z5kGaOeirjU3IBhg?q=machine+learning,"Toronto, ON",2d,N/A,"Senior Software Developer, Backend",www.workopolis.com
Appnovation Technologies,"The technology department is focused on delivering software solutions that enable rich consumer experiences, from mobile and web applications to advanced…",https://www.workopolis.com/job/gOPIFmghyMuRfR15LVh5sX4TsVRvmLHKHqvB3ZMOuwdB9mmPxQX7_Q?q=machine+learning,"Toronto, ON",N/A,N/A,Senior Frontend Developer,www.workopolis.com
ABI Auto-Bake Industries Ltd.,"Ongoing on-the-job learning and development; With clients from all over the world, our machines have produced more than 50 million tons of baked goods!",https://www.workopolis.com/job/AOdUXNiNn1673sD-QAGTCrfv5dGBZ1h7-Tzgea1vfVWL_EewrwsAiQ?q=machine+learning,"Richmond Hill, ON",N/A,N/A,After-Sales Parts Coordinator,www.workopolis.com
Best Athletes,"By using AI, machine learning and video, we are revolutionizing how the 230 million athletes and coaches in youth sports improve their game.",https://www.workopolis.com/job/SEm9KWyvlcB_i2SrfzZF0PubQ9iIYzjaLousFMG_UJWLku4HRGWCSw?q=machine+learning,"Toronto, ON",2d,N/A,Full Stack Developer - Sports Tech Industry,www.workopolis.com
Fueled,"Allocated budget for Learning & Development. We are a lean, tenacious machine powered by the sharpest, most passionate people we could find.",https://www.workopolis.com/job/EiBSilu4UYw-PnHyK2F6zcRG9QoiGNSmX824Rf60He3a3QAM4Qu_2w?q=machine+learning,"Toronto, ON",1d,N/A,Lead Frontend Engineer,www.workopolis.com
EveryMind,"Our services are provided in a dynamic, client-centred environment that values respect and inclusion, collaboration, learning, innovation and accountability.",https://www.workopolis.com/job/cWFz-D2ZgUmEqKY7NsNYDZ8qb6Z24XDCtbW8s22n6if3Z8d1k7HnKQ?q=machine+learning,"Mississauga, ON",1d,N/A,IT System Administrator - 18 Month Contract,www.workopolis.com
iS5 Communications,"Utilizing the iS5 designed secure networking and edge computing platform for Industry 4.0 and Industrial IoT applications, iS5 is developing innovative…",https://www.workopolis.com/job/ow9_N42F6hCKysb_COpLePei_og6IQDx5dA8JwQDottLSLYcVSE5JA?q=machine+learning,"Mississauga, ON",N/A,N/A,Jr. Software Engineer,www.workopolis.com
Tenstorrent,Understanding of deep learning concepts and familiarity with popular machine learning frameworks and models. Benchmark and analyze performance optimizations for…,https://www.workopolis.com/job/Pyhi4wZC0xKeqwZXhL4O_am72dRbxjHOUbONdASIKNwlv5B7XsOXGw?q=machine+learning,"Toronto, ON",N/A,N/A,Digital Design Engineer [Canada] - 2021 New Grads,www.workopolis.com
Beachcomber Hot Tubs,"Insure that fork lift machines are working properly and follow all maintenance schedules. We support new candidates with our in-house mentorship program, and we…",https://www.workopolis.com/job/aFWs86wtOV9M5vSWW519JsfNHUjaxOLDoHN6ehyOCKt3Ya3_J65uCg?q=machine+learning,"Mississauga, ON",1d,N/A,Shipper Receiver-Oakville,www.workopolis.com
Mi9 Retail,"A software engineering/machine learning background is a bonus. Product Owner - Payment Gateway, Point of Sale and Solution Extensions.",https://www.workopolis.com/job/O9MH6-4tvyGU7lvTTRj500AeRIi7PW10fmUnoBQYXP_x3dBoWbjRtQ?q=machine+learning,"Toronto, ON",10d,N/A,"Product Owner - Payment Gateway, Point of Sale and Solution Extensions",www.workopolis.com
Birdseye Solutions,"Experience with visual AI and machine learning. Since 2011, Birdseye Security Solutions has been on a mission to reduce crime across North America.",https://www.workopolis.com/job/g_1FRNSqwAHB8-Zq2LjnuXFhWTZ1M9sPnueqYH4O_AsoZ8Exl5WwNA?q=machine+learning,"Toronto, ON",N/A,N/A,Software Solution Architect,www.workopolis.com
BFS Capital,"We leverage the latest languages and frameworks for server, web and mobile development, and cutting-edge technologies like machine learning.",https://www.workopolis.com/job/izvY7DQoAGxRPuLMXNCe5lnIvsoptmZR-OOSZ9JkHuhXK-pSCAejxQ?q=machine+learning,"Toronto, ON",N/A,N/A,Senior Product Manager,www.workopolis.com
Birdseye Solutions,"Update L1S with all learning and services. Maintain documentation on all equipment, building infrastructure, etc. such as machine manuals, assembly drawings,…",https://www.workopolis.com/job/rPnuvGKvb8D_ISApg-orfb_EMwG25GWp2W7q7wmJ3lY3BWh33cK_CA?q=machine+learning,"Toronto, ON",N/A,N/A,CCTV Operations Manager,www.workopolis.com
BFS Capital,"Broad knowledge of web, mobile and server software development, data stores, networking, security, machine learning and cloud computing services.",https://www.workopolis.com/job/uL136EdGv8E7Ym7bpBZHheN_FbSlSKwinAhpwTKv0qqhw_hPeNtCWA?q=machine+learning,"Toronto, ON",9d,N/A,Front End Software Engineer,www.workopolis.com
MUFG,"Strong skills in fundamental data preparation, time series analysis, logistic regression and machine learning approaches to specification search for Loan Level…",https://www.workopolis.com/job/YmIorbUsB8TLChCWZCm0KnfD5PbBWHYVbnsVaK1LrMWSynyg4xIiLQ?q=machine+learning,"Toronto, ON",N/A,N/A,Economic Stress Test Manager - VP,www.workopolis.com
INDUS.AI,Experience in end to end testing of vision driven machine learning or artificial intelligence systems. Develop and maintain an automated test system on a Web…,https://www.workopolis.com/job/rBHND3YkYqL8LLmmXj1v8ZHq10UbyrfKBJBoJ5UdhXS7wmlNrigN2w?q=machine+learning,"Toronto, ON",N/A,N/A,Software Engineer in Test,www.workopolis.com
BFS Capital,"Broad knowledge of web, mobile and server software development, data stores, networking, security, machine learning and cloud computing services.",https://www.workopolis.com/job/e0G74S_t1XyAJBLEx7REIaEYiF0RXDwkC2difSgehfvP8zSuOmcudw?q=machine+learning,"Toronto, ON",N/A,N/A,Senior QA Engineer,www.workopolis.com
Xanadu Quantum Technologies Inc.,A basic understanding of machine learning and AI. As a Senior Software Developer you will help build a trustworthy AI platform to combat rogue quantum and…,https://www.workopolis.com/job/jQHSll8dzF5NqMZcL0fxvlxOOJqEbrcAKnxSMI2RyhiMp4loosv9JA?q=machine+learning,"Toronto, ON",N/A,N/A,Senior Software Developer,www.workopolis.com
Knockri,"By merging Video Intelligence, Machine Learning and I/O Psychology, we have created a tool that can quantify soft skills, like empathy or collaboration, and…",https://www.workopolis.com/job/3s0imkGY6kBlqvyLmcn8oucEXr4VZksOKgJ6JDEnVBnGqLFDgE3nVw?q=machine+learning,"Toronto, ON",N/A,N/A,Sales Director,www.workopolis.com
